species,region,production_system,year,group,age_group,sex,ahle_component,cause,disease,disease_proportion,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Health cost,Non-infectious,All conditions,1.0,-32019280.330266636,3552785.608473697,-38982740.12287508,-25055820.53765819,2020-01-01,34.9271654040404,-916744.315201789,101719.83805083444,-1116115.1977814245,-717373.4326221535
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Mortality,External,All causes,1.0,3636181233.32945,11716815170.0311,-19328776499.931507,26601138966.590405,2020-01-01,34.9271654040404,104107538.96761441,335464244.9362836,-553402381.1075015,761617459.0427302
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Mortality,Infectious,Brucellosis,0.027869968301558676,234052146.48296532,738008690.0624844,-1212444886.039504,1680549179.0054345,2020-01-01,34.9271654040404,6701149.199353292,21129933.7213638,-34713520.894519754,48115819.29322633
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Mortality,Infectious,Other Infectious,0.9721300316984414,8163953332.047686,25742419349.075615,-42291188592.14052,58619095256.235886,2020-01-01,34.9271654040404,233742224.35764205,737031449.6262474,-1210839416.909803,1678323865.6250868
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Mortality,Non-infectious,All conditions,1.0,5331494280.75606,16560185298.1186,-27126468903.556396,37789457465.06852,2020-01-01,34.9271654040404,152646062.71596572,474134820.4627824,-776658185.3910878,1081950310.8230193
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Production loss,External,All causes,1.0,2959833321.66719,13248767816.6517,-23007751598.97014,28927418242.30452,2020-01-01,34.9271654040404,84743015.5704761,379325595.5182401,-658735151.6452745,828221182.7862267
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Production loss,Infectious,Brucellosis,0.027869968301558676,264495737.97900644,1195898198.0606017,-2079464730.2197726,2608456206.1777854,2020-01-01,34.9271654040404,7572779.9527759375,34239772.515929945,-59537174.17844674,74682734.08399862
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Production loss,Infectious,Other Infectious,0.9721300316984414,9225853698.988745,41714024953.6539,-72533635210.1729,90985342608.15038,2020-01-01,34.9271654040404,264145503.71503925,1194314639.367453,-2076711189.445169,2605002196.875247
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2020,Sub-adult,Sub-adult,Overall,Production loss,Non-infectious,All conditions,1.0,8342237532.28743,36349870441.6384,-62903508533.32382,79587983597.89868,2020-01-01,34.9271654040404,238846680.9654812,1040733481.2642258,-1800990942.3124013,2278684304.2433634
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Health cost,External,All causes,1.0,-101357666.7564532,11478614.103429474,-123855750.39917497,-78859583.11373143,2021-01-01,43.73377831884,-2317605.993644265,262465.63971091015,-2832038.647477649,-1803173.339810881
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Health cost,Infectious,Brucellosis,0.027869968301558676,-2824834.9596222984,319908.6112084038,-3451855.83759077,-2197814.081653827,2021-01-01,43.73377831884,-64591.60557836807,7314.909058991386,-78928.82733399118,-50254.38382274495
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Health cost,Infectious,Other Infectious,0.9721300316984414,-98532831.79683091,11158705.492221072,-120403894.5615842,-76661769.03207761,2021-01-01,43.73377831884,-2253014.388065897,255150.73065191883,-2753109.8201436577,-1752918.9559881364
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2021-01-01,43.73377831884,-0.0,0.0,-0.0,0.0
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Health cost,Non-infectious,All conditions,1.0,-101357666.7564532,11478614.103429474,-123855750.39917497,-78859583.11373143,2021-01-01,43.73377831884,-2317605.993644265,262465.63971091015,-2832038.647477649,-1803173.339810881
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Mortality,External,All causes,1.0,1926330088.1721,14895296847.5328,-27268451732.992188,31121111909.336388,2021-01-01,43.73377831884,44046733.71983183,340590212.4197689,-623510082.6229151,711603550.0625789
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Mortality,Infectious,Brucellosis,0.027869968301558676,134490110.8332458,1034098607.7364658,-1892343160.3302271,2161323381.996719,2021-01-01,43.73377831884,3075199.9027559217,23645306.84262851,-43269601.508795954,49420001.3143078
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Mortality,Infectious,Other Infectious,0.9721300316984414,4691138299.577405,36070306985.67184,-66006663392.339386,75388939991.4942,2021-01-01,43.73377831884,107265790.4235207,824769968.9403046,-1509283348.6994762,1723814929.5465176
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,3369997786.93566,27615204331.9373,-50755802703.661446,57495798277.53277,2021-01-01,43.73377831884,77057092.171794,631438796.1316618,-1160562948.246263,1314677132.589851
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Production loss,External,All causes,1.0,49770661360.4321,20410242846.6901,9766585380.919502,89774737339.9447,2021-01-01,43.73377831884,1138037079.659122,466692877.4799594,223319039.79840156,2052755119.5198424
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Production loss,Infectious,Brucellosis,0.027869968301558676,4670862211.87413,1708619513.4197907,1321967965.5713406,8019756458.17692,2021-01-01,43.73377831884,106802165.08670546,39068646.22953781,30227618.47681137,183376711.69659957
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Production loss,Infectious,Other Infectious,0.9721300316984414,162923953875.98288,59598214241.544815,46111453962.55504,279736453789.4107,2021-01-01,43.73377831884,3725357381.385846,1362750179.2103474,1054367030.1335652,6396347732.638126
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,151613441340.016,55230686820.3439,43361295172.14194,259865587507.89005,2021-01-01,43.73377831884,3466735488.406285,1262883952.4837296,991482941.5381747,5941988035.274395
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Health cost,External,All causes,1.0,-48904881.768876396,3392101.5688587395,-55553400.843839526,-42256362.693913266,2021-01-01,43.73377831884,-1118240.4916478195,77562.50887194583,-1270263.0090368334,-966217.9742588057
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Health cost,Infectious,Brucellosis,0.027869968301558676,-1362977.50469006,94537.76319976052,-1548271.5205615906,-1177683.4888185293,2021-01-01,43.73377831884,-31165.32705574412,2161.664663650494,-35402.189796499086,-26928.464314989153
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Health cost,Infectious,Other Infectious,0.9721300316984414,-47541904.26418634,3297563.8056589793,-54005129.323277935,-41078679.20509474,2021-01-01,43.73377831884,-1087075.1645920754,75400.84420829534,-1234860.8192403342,-939289.5099438167
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2021-01-01,43.73377831884,-0.0,0.0,-0.0,0.0
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Health cost,Non-infectious,All conditions,1.0,-48904881.768876396,3392101.5688587395,-55553400.843839526,-42256362.693913266,2021-01-01,43.73377831884,-1118240.4916478195,77562.50887194583,-1270263.0090368334,-966217.9742588057
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,2576117274.04584,10266029915.3319,-17545301360.00468,22697535908.096363,2021-01-01,43.73377831884,58904521.24361911,234739149.23352078,-401184211.2540816,518993253.7413199
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Mortality,Infectious,Brucellosis,0.027869968301558676,226877041.81858405,866738904.1859759,-1471931210.3859289,1925685294.0230968,2021-01-01,43.73377831884,5187684.452153727,19818523.29032808,-33656621.19688932,44031990.101196766
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Mortality,Infectious,Other Infectious,0.9721300316984414,7913679106.782976,30232647173.605225,-51342309353.48326,67169667567.04921,2021-01-01,43.73377831884,180951187.18278807,691288252.1421973,-1173973787.0159183,1535876161.3814945
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,3588794419.40342,14172296891.7472,-24188907488.421093,31366496327.227932,2021-01-01,43.73377831884,82060013.04619521,324058369.4467107,-553094391.0693578,717214417.1617482
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,2025240998.22546,17015577133.7427,-31325290183.910233,35375772180.36115,2021-01-01,43.73377831884,46308393.102020405,389071737.8610891,-716272213.1057143,808888999.3097551
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Production loss,Infectious,Brucellosis,0.027869968301558676,155751025.26080868,1289634829.238756,-2371933240.047153,2683435290.56877,2021-01-01,43.73377831884,3561343.9142008214,29488301.2356423,-54235726.50765808,61358414.33605971
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Production loss,Infectious,Other Infectious,0.9721300316984414,5432738476.253912,44983644540.31944,-82735204822.7722,93600681775.28001,2021-01-01,43.73377831884,124222938.99801362,1028578967.3228625,-1891791836.954797,2140237714.950824
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,3928991554.43249,32754070276.9094,-60268986188.30994,68126969297.17491,2021-01-01,43.73377831884,89838831.80154882,748942157.2066488,-1378087796.323483,1557765459.9265804
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Health cost,External,All causes,1.0,-2990221.8375066123,2615983.4675960727,-8117549.433994915,2137105.7589816903,2021-01-01,43.73377831884,-68373.27924668379,59816.086516109164,-185612.80881825776,48866.25032489018
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Health cost,Infectious,Brucellosis,0.027869968301558676,-83337.38782593783,72907.3763193041,-226235.84541177386,59561.06975989821,2021-01-01,43.73377831884,-1905.5611252786966,1667.0724351272538,-5173.023098128114,1361.9008475707208
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Health cost,Infectious,Other Infectious,0.9721300316984414,-2906884.449680675,2543076.0912767686,-7891313.588583142,2077544.689221792,2021-01-01,43.73377831884,-66467.7181214051,58149.014080981906,-180439.78572012964,47504.349477319454
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2021-01-01,43.73377831884,-0.0,0.0,-0.0,0.0
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Health cost,Non-infectious,All conditions,1.0,-2990221.8375066123,2615983.4675960727,-8117549.433994915,2137105.7589816903,2021-01-01,43.73377831884,-68373.27924668379,59816.086516109164,-185612.80881825776,48866.25032489018
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Mortality,External,All causes,1.0,1159143587.76512,11713325308.2281,-21798974016.361954,24117261191.892197,2021-01-01,43.73377831884,26504537.964097522,267832457.1646291,-498447078.0785755,551456154.0067706
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Mortality,Infectious,Brucellosis,0.027869968301558676,69667991.30869582,762282532.5755434,-1424405772.5393693,1563741755.156761,2021-01-01,43.73377831884,1593001.8851969088,17430063.485897377,-32569922.547161948,35755926.31755576
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Mortality,Infectious,Other Infectious,0.9721300316984414,2430083373.8480244,26589113218.129757,-49684578533.6863,54544745281.38235,2021-01-01,43.73377831884,55565365.42833238,607976585.6103834,-1136068742.368019,1247199473.2246838
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Mortality,Non-infectious,All conditions,1.0,1586855514.86776,17224980411.3692,-32174106091.415874,35347817121.1514,2021-01-01,43.73377831884,36284436.78702604,393859873.843758,-735680915.9467396,808249789.5207918
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Production loss,External,All causes,1.0,8731324579.53393,11711440131.0463,-14223098077.31682,31685747236.38468,2021-01-01,43.73377831884,199647158.6762623,267789351.4176695,-325219970.10236996,724514287.4548945
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Production loss,Infectious,Brucellosis,0.027869968301558676,804543003.2041985,1069198001.9573798,-1291085080.632266,2900171087.040663,2021-01-01,43.73377831884,18396375.390635084,24447876.28826439,-29521462.134363122,66314212.91563329
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Production loss,Infectious,Other Infectious,0.9721300316984414,28063197157.060104,37294606017.783226,-45034230637.79501,101160624951.91522,2021-01-01,43.73377831884,641682430.2822883,852764326.601005,-1029735649.8556813,2313100510.420258
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Oxen,Oxen,Overall,Production loss,Non-infectious,All conditions,1.0,25612866318.2699,34028745427.3182,-41083474719.27377,92309207355.81357,2021-01-01,43.73377831884,585654093.994348,778088396.0958619,-939399162.3535415,2110707350.3422372
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Health cost,External,All causes,1.0,-33620244.34678014,3730424.888897382,-40931877.129019015,-26308611.564541273,2021-01-01,43.73377831884,-768747.7652095963,85298.4816839015,-935932.7893100432,-601562.7411091493
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Health cost,Infectious,Brucellosis,0.027869968301558676,-936995.1442354199,103966.82340491559,-1140770.1181090544,-733220.1703617853,2021-01-01,43.73377831884,-21424.975848285518,2377.265980701418,-26084.417170460296,-16765.53452611074
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Health cost,Infectious,Other Infectious,0.9721300316984414,-32683249.202544726,3626458.065492467,-39791107.01090996,-25575391.394179493,2021-01-01,43.73377831884,-747322.7893613108,82921.21570320008,-909848.3721395829,-584797.2065830387
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2021-01-01,43.73377831884,-0.0,0.0,-0.0,0.0
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Health cost,Non-infectious,All conditions,1.0,-33620244.34678014,3730424.888897382,-40931877.129019015,-26308611.564541273,2021-01-01,43.73377831884,-768747.7652095963,85298.4816839015,-935932.7893100432,-601562.7411091493
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Mortality,External,All causes,1.0,3817990294.99593,12302655928.5326,-20295215324.927967,27931195914.919827,2021-01-01,43.73377831884,87300719.07258889,281307867.7730609,-464062701.76261044,638664139.9077883
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Mortality,Infectious,Brucellosis,0.027869968301558676,245754753.80711403,774909124.5656085,-1273067130.3414786,1764576637.9557068,2021-01-01,43.73377831884,5619335.059857971,17718778.35288214,-29109470.51179102,40348140.63150697
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Mortality,Infectious,Other Infectious,0.9721300316984414,8572150998.650085,27029540316.529392,-44405748021.74752,61550050019.04769,2021-01-01,43.73377831884,196007555.90232876,618047224.7211576,-1015365004.5511398,1407380116.3557973
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Mortality,Non-infectious,All conditions,1.0,5598068994.79388,17388194563.0245,-28482792348.734142,39678930338.3219,2021-01-01,43.73377831884,128003323.97492163,397591866.7775812,-651276734.9091375,907283382.8589807
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Production loss,External,All causes,1.0,3107824987.75055,13911206207.4843,-24158139178.91868,30373789154.419777,2021-01-01,43.73377831884,71062348.30873817,318088368.81334615,-552390854.5654203,694515551.1828966
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Production loss,Infectious,Brucellosis,0.027869968301558676,277720524.8779571,1255693107.963634,-2183437966.7307653,2738879016.48668,2021-01-01,43.73377831884,6350252.266182964,28712202.70082853,-49925665.02744094,62626169.55980688
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Production loss,Infectious,Other Infectious,0.9721300316984414,9687146383.938194,43799726201.33667,-76160316970.68167,95534609738.55807,2021-01-01,43.73377831884,221502617.8006917,1001507939.287017,-1741452943.2018614,2184458178.803245
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,2021,Sub-adult,Sub-adult,Overall,Production loss,Non-infectious,All conditions,1.0,8759349408.90181,38167363963.7204,-66048683959.99017,83567382777.7938,2021-01-01,43.73377831884,200287963.80321854,872720479.0188079,-1510244175.0736449,1910820102.6800818
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Health cost,External,All causes,1.0,-46281338.92543665,3699305.6516401223,-53531978.00265129,-39030699.84822202,2017-01-01,23.8661044574125,-1939207.9259530045,155002.4914305261,-2243012.8091568355,-1635403.0427491735
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Health cost,Infectious,Brucellosis,0.00569116541633653,-263394.7555141947,21053.36038907254,-304659.3418767769,-222130.16915161256,2017-01-01,23.8661044574125,-11036.353083269429,882.1448186754097,-12765.356927873232,-9307.349238665627
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Health cost,Infectious,Other Infectious,0.9943088345836635,-46017944.169922456,3678252.29125105,-53227318.660774514,-38808569.6790704,2017-01-01,23.8661044574125,-1928171.572869735,154120.34661185072,-2230247.4522289624,-1626095.6935105077
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2017-01-01,23.8661044574125,-0.0,0.0,-0.0,0.0
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Health cost,Non-infectious,All conditions,1.0,-46281338.92543665,3699305.6516401223,-53531978.00265129,-39030699.84822202,2017-01-01,23.8661044574125,-1939207.9259530045,155002.4914305261,-2243012.8091568355,-1635403.0427491735
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Mortality,External,All causes,1.0,3864329848.39929,3156274247.98895,-2321967677.659051,10050627374.45763,2017-01-01,23.8661044574125,161917075.96415383,132249243.00574961,-97291440.32711539,421125592.255423
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Mortality,Infectious,Brucellosis,0.00569116541633653,43655963.40264422,34156275.90982501,-23290337.380612805,110602264.18590124,2017-01-01,23.8661044574125,1829203.5669476525,1431162.591732331,-975875.1128477162,4634282.2467430215
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Mortality,Infectious,Other Infectious,0.9943088345836635,7627174210.910946,5967474921.064204,-4069076634.374895,19323425056.196785,2017-01-01,23.8661044574125,319581866.59750605,250039755.40762305,-170496054.0014352,809659787.1964471
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,4579473751.83078,3684402877.29742,-2641955887.672163,11800903391.333723,2017-01-01,23.8661044574125,191881911.8554748,154378058.80184576,-110699083.39614286,494462907.1070925
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Production loss,External,All causes,1.0,31791986415.0444,7910049493.01044,16288289408.743937,47295683421.344864,2017-01-01,23.8661044574125,1332097849.1389375,331434462.089337,682486303.4438369,1981709394.834038
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Production loss,Infectious,Brucellosis,0.00569116541633653,325182390.58585984,68270802.9215333,191371616.85965455,458993164.3120651,2017-01-01,23.8661044574125,13625281.45999388,2860575.886750101,8018552.721963681,19232010.19802408
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Production loss,Infectious,Other Infectious,0.9943088345836635,56812919702.25114,11927655853.077866,33434714230.21852,80191125174.28375,2017-01-01,23.8661044574125,2380485671.7873697,499773889.5495905,1400928848.2701724,3360042495.3045673
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,2017,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,46628031350.8219,9995943236.87926,27035982606.53855,66220080095.10525,2017-01-01,23.8661044574125,1953734487.085086,418834303.46650684,1132819252.2907326,2774649721.8794394
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Health cost,External,All causes,1.0,-15271063.630669594,158718.73079669944,-15582152.343031125,-14959974.918308062,2017-01-01,23.8661044574125,-639864.1076058226,6650.382808804118,-652898.8579110786,-626829.3573005665
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Health cost,Infectious,Brucellosis,0.00569116541633653,-86910.14920554137,903.2945516350037,-88680.60652674598,-85139.69188433676,2017-01-01,23.8661044574125,-3641.572480361294,37.848428646864996,-3715.7554005091492,-3567.3895602134385
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Health cost,Infectious,Other Infectious,0.9943088345836635,-15184153.481464053,157815.43624506445,-15493471.73650438,-14874835.226423725,2017-01-01,23.8661044574125,-636222.5351254613,6612.534380157254,-649183.1025105695,-623261.967740353
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2017-01-01,23.8661044574125,-0.0,0.0,-0.0,0.0
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Health cost,Non-infectious,All conditions,1.0,-15271063.630669594,158718.73079669944,-15582152.343031125,-14959974.918308062,2017-01-01,23.8661044574125,-639864.1076058226,6650.382808804118,-652898.8579110786,-626829.3573005665
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,1215376219.2771,2384453636.43632,-3458152908.138087,5888905346.692287,2017-01-01,23.8661044574125,50924784.203717,99909628.76623712,-144898088.17810774,246747656.58554178
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Mortality,Infectious,Brucellosis,0.00569116541633653,13784375.82702778,26447097.957121618,-38051936.16893059,65620687.822986156,2017-01-01,23.8661044574125,577571.2517987632,1108144.7332267708,-1594392.4253257073,2749534.928923234
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Mortality,Infectious,Other Infectious,0.9943088345836635,2408281197.5017023,4620597228.184768,-6648089369.740441,11464651764.743847,2017-01-01,23.8661044574125,100908013.78160068,193605003.13027292,-278557792.3537342,480373819.9169356
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,998917317.977297,1990866704.31123,-2903181422.472714,4901016058.427308,2017-01-01,23.8661044574125,41855063.51737458,83418167.71412365,-121644545.20230778,205354672.23705694
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,883415203.04285,2857639392.4729,-4717558006.204033,6484388412.289734,2017-01-01,23.8661044574125,37015475.42537772,119736314.63702717,-197667701.2631955,271698652.11395097
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Production loss,Infectious,Brucellosis,0.00569116541633653,11185740.001369169,36055722.05993958,-59483475.23611241,81854955.23885074,2017-01-01,23.8661044574125,468687.297557479,1510750.1990648976,-2492383.092609721,3429757.687724679
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Production loss,Infectious,Other Infectious,0.9943088345836635,1954271101.0984209,6299328935.08627,-10392413611.670668,14300955813.86751,2017-01-01,23.8661044574125,81884796.26349115,263944580.7474366,-435446582.0014845,599216174.5284668
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,2017,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,1904426014.05395,6222883329.86026,-10292425312.47216,14101277340.58006,2017-01-01,23.8661044574125,79796265.76479097,260741477.14238775,-431257029.43428904,590849560.9638709
Cattle,National,Pastoral,2017,Oxen,Oxen,Overall,Health cost,External,All causes,1.0,-812.574990828832,151516.95123087507,-297785.79940334393,296160.6494216863,2017-01-01,23.8661044574125,-34.04724018864574,6348.625160056898,-12477.352553900164,12409.258073522873
Cattle,National,Pastoral,2017,Oxen,Oxen,Overall,Health cost,Infectious,Brucellosis,0.00569116541633653,-4.624498685985022,862.3080328339048,-1694.7482430404384,1685.4992456684686,2017-01-01,23.8661044574125,-0.19376847588332383,36.13107595219978,-71.0106773421949,70.62314039042825
Cattle,National,Pastoral,2017,Oxen,Oxen,Overall,Health cost,Infectious,Other Infectious,0.9943088345836635,-807.950492142847,150654.64319804116,-296091.0511603035,294475.1501760178,2017-01-01,23.8661044574125,-33.85347171276241,6312.494084104697,-12406.34187655797,12338.634933132442
Cattle,National,Pastoral,2017,Oxen,Oxen,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2017-01-01,23.8661044574125,-0.0,0.0,-0.0,0.0
Cattle,National,Pastoral,2017,Oxen,Oxen,Overall,Health cost,Non-infectious,All conditions,1.0,-812.574990828832,151516.95123087507,-297785.79940334393,296160.6494216863,2017-01-01,23.8661044574125,-34.04724018864574,6348.625160056898,-12477.352553900164,12409.258073522873
